division_gid,motion_gid,chamber,__index_level_0__
uk.org.publicwhip/spor/2024-09-05.5.7,uk.org.publicwhip/spor/2024-09-05.5.7,scottish-parliament,32
uk.org.publicwhip/spor/2024-09-11.5.13,uk.org.publicwhip/spor/2024-09-11.5.13,scottish-parliament,44
uk.org.publicwhip/spor/2024-09-11.5.18,uk.org.publicwhip/spor/2024-09-11.5.18,scottish-parliament,45
uk.org.publicwhip/spor/2024-09-11.5.27,uk.org.publicwhip/spor/2024-09-11.5.27,scottish-parliament,46
uk.org.publicwhip/spor/2024-09-11.5.38,uk.org.publicwhip/spor/2024-09-11.5.38,scottish-parliament,47
uk.org.publicwhip/spor/2024-09-11.5.46,uk.org.publicwhip/spor/2024-09-11.5.40.0,scottish-parliament,48
uk.org.publicwhip/spor/2024-09-12.6.18,uk.org.publicwhip/spor/2024-09-12.6.18,scottish-parliament,180
uk.org.publicwhip/spor/2024-09-12.6.23,uk.org.publicwhip/spor/2024-09-12.6.20.0,scottish-parliament,181
uk.org.publicwhip/spor/2024-09-12.6.32,uk.org.publicwhip/spor/2024-09-12.6.25.0,scottish-parliament,182
uk.org.publicwhip/spor/2024-09-12.6.9,uk.org.publicwhip/spor/2024-09-12.6.9,scottish-parliament,179
uk.org.publicwhip/spor/2024-09-18.1.27,uk.org.publicwhip/spor/2024-09-18.1.27,scottish-parliament,65
uk.org.publicwhip/spor/2024-09-18.4.13,uk.org.publicwhip/spor/2024-09-18.4.13,scottish-parliament,67
uk.org.publicwhip/spor/2024-09-18.4.18,uk.org.publicwhip/spor/2024-09-18.4.18,scottish-parliament,68
uk.org.publicwhip/spor/2024-09-18.4.23,uk.org.publicwhip/spor/2024-09-18.4.23,scottish-parliament,69
uk.org.publicwhip/spor/2024-09-18.4.30,uk.org.publicwhip/spor/2024-09-18.4.30,scottish-parliament,70
uk.org.publicwhip/spor/2024-09-18.4.37,uk.org.publicwhip/spor/2024-09-18.4.31.0,scottish-parliament,71
uk.org.publicwhip/spor/2024-09-18.4.6,uk.org.publicwhip/spor/2024-09-18.4.6,scottish-parliament,66
uk.org.publicwhip/spor/2024-09-24.5.12,uk.org.publicwhip/spor/2024-09-24.5.12,scottish-parliament,15
uk.org.publicwhip/spor/2024-09-24.5.19,uk.org.publicwhip/spor/2024-09-24.5.19,scottish-parliament,16
uk.org.publicwhip/spor/2024-09-24.5.24,uk.org.publicwhip/spor/2024-09-24.5.24,scottish-parliament,17
uk.org.publicwhip/spor/2024-09-24.5.29,uk.org.publicwhip/spor/2024-09-24.5.29,scottish-parliament,18
uk.org.publicwhip/spor/2024-09-24.5.7,uk.org.publicwhip/spor/2024-09-24.5.7,scottish-parliament,14
uk.org.publicwhip/spor/2024-10-02.4.13,uk.org.publicwhip/spor/2024-10-02.4.8.0,scottish-parliament,41
uk.org.publicwhip/spor/2024-10-02.4.7,uk.org.publicwhip/spor/2024-10-02.4.7,scottish-parliament,40
uk.org.publicwhip/spor/2024-10-08.4.11,uk.org.publicwhip/spor/2024-10-08.4.11,scottish-parliament,162
uk.org.publicwhip/spor/2024-10-08.4.16,uk.org.publicwhip/spor/2024-10-08.4.16,scottish-parliament,163
uk.org.publicwhip/spor/2024-10-08.4.21,uk.org.publicwhip/spor/2024-10-08.4.21,scottish-parliament,164
uk.org.publicwhip/spor/2024-10-10.7.9,uk.org.publicwhip/spor/2024-10-10.7.9,scottish-parliament,26
uk.org.publicwhip/spor/2024-10-30.6.14,uk.org.publicwhip/spor/2024-10-30.6.10.0,scottish-parliament,30
uk.org.publicwhip/spor/2024-10-30.6.19,uk.org.publicwhip/spor/2024-10-30.6.19,scottish-parliament,28
uk.org.publicwhip/spor/2024-10-30.6.32,uk.org.publicwhip/spor/2024-10-30.6.20.0,scottish-parliament,31
uk.org.publicwhip/spor/2024-10-30.6.39,uk.org.publicwhip/spor/2024-10-30.6.39,scottish-parliament,29
uk.org.publicwhip/spor/2024-10-30.6.8,uk.org.publicwhip/spor/2024-10-30.6.8,scottish-parliament,27
uk.org.publicwhip/spor/2024-10-31.1.10,uk.org.publicwhip/spor/2024-10-31.1.10,scottish-parliament,204
uk.org.publicwhip/spor/2024-10-31.1.15,uk.org.publicwhip/spor/2024-10-31.1.15,scottish-parliament,205
uk.org.publicwhip/spor/2024-10-31.1.22,uk.org.publicwhip/spor/2024-10-31.1.16.0,scottish-parliament,207
uk.org.publicwhip/spor/2024-10-31.1.29,uk.org.publicwhip/spor/2024-10-31.1.29,scottish-parliament,206
uk.org.publicwhip/spor/2024-11-05.4.65,uk.org.publicwhip/spor/2024-11-05.4.48.0,scottish-parliament,176
uk.org.publicwhip/spor/2024-11-05.4.93,uk.org.publicwhip/spor/2024-11-05.4.88.0,scottish-parliament,177
uk.org.publicwhip/spor/2024-11-05.6.6,uk.org.publicwhip/spor/2024-11-05.6.6,scottish-parliament,175
uk.org.publicwhip/spor/2024-11-07.6.12,uk.org.publicwhip/spor/2024-11-07.6.12,scottish-parliament,187
uk.org.publicwhip/spor/2024-11-07.6.17,uk.org.publicwhip/spor/2024-11-07.6.13.0,scottish-parliament,188
uk.org.publicwhip/spor/2024-11-07.6.7,uk.org.publicwhip/spor/2024-11-07.6.7,scottish-parliament,186
uk.org.publicwhip/spor/2024-11-12.4.4,uk.org.publicwhip/spor/2024-11-12.4.4,scottish-parliament,214
uk.org.publicwhip/spor/2024-11-19.4.16,uk.org.publicwhip/spor/2024-11-19.4.16,scottish-parliament,184
uk.org.publicwhip/spor/2024-11-19.4.25,uk.org.publicwhip/spor/2024-11-19.4.25,scottish-parliament,185
uk.org.publicwhip/spor/2024-11-19.4.9,uk.org.publicwhip/spor/2024-11-19.4.9,scottish-parliament,183
uk.org.publicwhip/spor/2024-11-21.1.7,uk.org.publicwhip/spor/2024-11-21.1.7,scottish-parliament,137
uk.org.publicwhip/spor/2024-11-21.7.109,uk.org.publicwhip/spor/2024-11-21.7.109,scottish-parliament,138
